numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07222;20220207090000;103100;220;3;280;1.600000;283.050000;281.150000;88;19640;0;mq;mq;75;6;1250;mq;mq;mq;102780;mq;mq;640;mq;mq;mq;mq;279.650000;mq;mq;2.600000;3.000000;-10;2;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;6;mq;1170;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07240;20220207090000;103060;290;3;280;2.200000;279.750000;278.050000;89;19830;0;mq;mq;mq;0;mq;mq;mq;mq;101670;mq;mq;740;mq;mq;mq;mq;278.950000;mq;mq;3.400000;3.400000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.800000;1.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07255;20220207090000;103020;300;2;290;1.600000;280.250000;277.050000;80;19950;0;mq;mq;mq;mq;mq;mq;mq;mq;100970;mq;mq;520;mq;mq;mq;mq;278.550000;mq;mq;2.600000;2.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.200000;1.000000;1.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20220207090000;102870;360;1;330;4.700000;279.050000;273.350000;67;60000;0;mq;mq;mq;0;mq;mq;mq;mq;100150;mq;mq;360;mq;mq;mq;mq;275.450000;mq;mq;7.100000;7.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.600000;2.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07299;20220207090000;102720;410;1;250;5.600000;277.750000;273.150000;72;40000;2;0;0;25;2;800;38;23;10;99350;mq;mq;370;mq;mq;mq;mq;273.650000;mq;mq;8.000000;8.300000;-10;1;0.000000;0.000000;-30;0.000000;0.000000;0.000000;5.900000;6.500000;mq;mq;mq;mq;1;8;900;2;6;1650;1;3;3000;mq;mq;mq;
07314;20220207090000;103190;260;1;300;2.500000;282.950000;281.250000;89;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;102910;mq;mq;360;mq;mq;mq;mq;mq;mq;mq;3.700000;4.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;20220207090000;103110;300;3;330;2.900000;281.250000;279.050000;86;19870;0;mq;mq;mq;0;mq;mq;mq;mq;101630;mq;mq;400;mq;mq;mq;mq;278.150000;mq;mq;5.300000;5.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.800000;1.200000;1.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07434;20220207090000;103040;230;1;320;2.900000;279.750000;279.150000;96;18140;0;mq;mq;100;8;250;mq;mq;mq;98130;mq;mq;140;mq;mq;mq;mq;279.450000;mq;mq;5.300000;6.200000;-10;2;0.000000;mq;mq;0.000000;0.200000;1.000000;4.200000;5.400000;mq;mq;mq;mq;6;mq;210;8;mq;360;mq;mq;mq;mq;mq;mq;
07460;20220207090000;102960;330;1;350;3.900000;280.950000;275.850000;70;27270;0;mq;mq;mq;1;800;mq;mq;mq;98930;mq;mq;120;mq;mq;mq;mq;276.950000;mq;mq;6.700000;8.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.200000;0.200000;0.200000;mq;mq;mq;mq;1;mq;840;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07471;20220207090000;mq;280;1;340;7.800000;277.050000;274.550000;84;20000;0;mq;mq;mq;5;450;mq;mq;mq;92910;92500;869;-70;mq;mq;mq;mq;275.650000;mq;mq;12.000000;12.000000;-10;mq;0.000000;mq;mq;-0.100000;0.200000;1.600000;1.600000;1.600000;mq;mq;mq;mq;1;mq;480;3;mq;660;5;mq;1110;mq;mq;mq;
07481;20220207090000;102870;350;3;350;7.000000;280.150000;276.250000;76;50000;15;0;0;50;4;800;38;20;10;99920;mq;mq;-50;mq;mq;mq;mq;mq;mq;mq;10.000000;10.000000;-10;2;0.000000;0.000000;-30;0.000000;-0.100000;3.800000;4.400000;4.400000;mq;mq;mq;mq;1;8;800;4;6;1300;mq;mq;mq;mq;mq;mq;
07510;20220207090000;103210;170;2;300;3.700000;283.850000;282.950000;94;15450;0;mq;mq;100;8;250;mq;mq;mq;102620;mq;mq;100;mq;mq;mq;mq;281.550000;mq;mq;5.400000;6.000000;-10;2;0.000000;mq;mq;-0.100000;0.400000;0.400000;1.400000;1.400000;mq;mq;mq;mq;1;mq;240;3;mq;630;8;mq;1200;mq;mq;mq;
07535;20220207090000;103080;220;3;10;3.000000;280.050000;278.850000;92;2330;63;mq;mq;100;8;150;mq;mq;mq;99870;mq;mq;-50;mq;mq;mq;mq;280.350000;mq;mq;6.500000;10.100000;-10;2;0.000000;mq;mq;0.400000;1.000000;1.600000;2.200000;2.200000;mq;mq;mq;mq;1;mq;120;3;mq;240;5;mq;360;mq;mq;mq;
07558;20220207090000;102620;160;1;320;9.600000;279.950000;278.850000;93;16300;0;mq;mq;mq;mq;mq;mq;mq;mq;94170;mq;mq;-200;mq;mq;mq;mq;276.750000;mq;mq;14.600000;18.200000;-10;mq;mq;mq;mq;0.200000;1.000000;2.000000;2.200000;2.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20220207090000;102500;240;1;10;9.700000;283.350000;276.350000;62;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;101590;mq;mq;-270;mq;mq;mq;mq;277.750000;mq;mq;16.700000;18.500000;-10;0;0.000000;mq;mq;0.000000;0.200000;0.200000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20220207090000;mq;130;8;40;2.700000;277.750000;269.250000;54;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;91470;mq;mq;-760;mq;272.350000;mq;282.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20220207090000;103280;160;3;240;1.400000;283.050000;282.750000;98;8200;0;mq;mq;100;8;150;mq;mq;mq;102550;mq;mq;10;mq;mq;mq;mq;280.750000;mq;mq;2.100000;2.400000;-10;mq;0.000000;mq;mq;0.200000;0.400000;2.600000;2.600000;2.600000;mq;mq;mq;mq;5;mq;120;7;mq;300;7;mq;660;mq;mq;mq;
07621;20220207090000;103330;130;3;250;3.200000;281.250000;280.450000;95;19890;0;mq;mq;100;8;450;mq;mq;mq;98900;mq;mq;50;mq;mq;mq;mq;277.150000;mq;mq;6.100000;6.100000;-10;2;0.000000;mq;mq;0.200000;0.200000;0.200000;0.200000;0.200000;mq;mq;mq;mq;7;mq;390;8;mq;570;mq;mq;mq;mq;mq;mq;
07627;20220207090000;103360;200;3;300;1.700000;279.850000;278.650000;92;8300;58;mq;mq;100;8;450;mq;mq;mq;98300;mq;mq;90;mq;mq;mq;mq;274.350000;mq;mq;2.600000;3.200000;-10;2;0.000000;mq;mq;0.400000;0.400000;0.400000;0.400000;mq;mq;mq;mq;mq;1;mq;570;3;mq;750;8;mq;960;mq;mq;mq;
07630;20220207090000;103150;130;3;260;6.200000;282.350000;280.950000;91;25730;0;mq;mq;90;7;250;mq;mq;mq;101310;mq;mq;-100;mq;mq;mq;mq;279.250000;mq;mq;9.300000;12.000000;-10;1;0.000000;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;7;mq;240;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07643;20220207090000;102320;40;3;310;11.800000;288.450000;278.950000;53;40000;0;mq;mq;mq;mq;1750;mq;mq;mq;102220;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;17.500000;17.500000;-10;mq;0.000000;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20220207090000;101930;70;2;320;18.300000;286.350000;277.750000;56;11210;0;mq;mq;mq;0;mq;mq;mq;mq;101540;mq;mq;-650;mq;mq;mq;mq;277.150000;mq;mq;26.500000;26.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07661;20220207090000;mq;mq;mq;310;17.400000;mq;mq;mq;20000;2;0;mq;10;1;800;31;20;10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;24.800000;25.100000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;8;900;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20220207090000;101090;160;1;330;4.000000;287.850000;275.750000;44;40000;1;0;0;0;0;mq;30;20;10;100780;mq;mq;-1190;mq;mq;mq;mq;278.150000;mq;mq;5.200000;6.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07747;20220207090000;102690;220;2;310;8.700000;287.350000;279.150000;58;41250;0;mq;mq;90;7;1250;mq;mq;mq;102160;mq;mq;-210;mq;mq;mq;mq;279.650000;mq;mq;18.200000;20.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;6;mq;1230;7;mq;1440;mq;mq;mq;mq;mq;mq;
07761;20220207090000;101660;-50;8;300;5.400000;286.450000;281.050000;70;13600;0;mq;mq;100;8;800;mq;mq;mq;101550;mq;mq;-780;mq;mq;mq;mq;280.150000;mq;mq;9.300000;14.700000;-10;mq;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;5;mq;900;6;mq;1050;8;mq;1260;mq;mq;mq;
07790;20220207090000;101130;60;1;80;2.400000;287.650000;281.550000;67;19700;0;mq;mq;mq;0;mq;mq;mq;mq;100990;mq;mq;-1210;mq;mq;mq;mq;277.850000;mq;mq;4.300000;4.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61968;20220207090000;101110;50;8;270;2.500000;301.450000;297.050000;77;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101060;mq;mq;230;mq;298.850000;mq;305.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.200000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20220207090000;101060;90;7;mq;mq;304.550000;299.150000;73;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100970;mq;mq;200;mq;300.250000;mq;304.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.400000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20220207090000;101170;-150;8;90;9.300000;303.750000;296.150000;64;18450;0;mq;mq;mq;1;80;mq;mq;mq;101020;mq;mq;-10;mq;mq;mq;mq;mq;mq;mq;12.200000;12.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;90;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61996;20220207090000;102360;0;0;150;6.700000;291.250000;283.850000;62;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;102010;mq;mq;-40;mq;289.250000;mq;296.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.200000;0.400000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20220207090000;102600;70;8;310;6.600000;284.350000;278.850000;69;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100830;mq;mq;210;mq;278.250000;mq;284.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20220207090000;101090;60;3;260;11.800000;282.950000;274.050000;54;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100730;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;20.100000;-10;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
67005;20220207090000;101060;-110;8;330;3.300000;302.350000;297.650000;76;20000;0;mq;mq;90;7;5280;mq;mq;mq;100980;mq;mq;300;mq;mq;mq;mq;mq;mq;mq;6.100000;6.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.400000;0.400000;0.400000;mq;mq;mq;mq;7;mq;5280;mq;8;mq;mq;mq;mq;mq;mq;mq;
71805;20220207090000;103880;10;3;360;2.600000;265.850000;262.050000;72;18000;2;mq;mq;100;8;1250;35;61;60;103790;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;5.100000;-10;17;0.020000;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;8;6;1080;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78890;20220207090000;101490;10;5;70;10.200000;296.250000;291.750000;76;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101170;mq;mq;100;295.350000;mq;297.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.200000;0.200000;0.200000;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78894;20220207090000;101570;20;5;60;10.500000;297.150000;292.050000;73;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101050;mq;mq;100;mq;295.150000;mq;299.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;20.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20220207090000;101510;-20;5;70;5.100000;296.450000;293.750000;85;40000;0;mq;mq;100;mq;1250;mq;mq;mq;mq;mq;mq;100;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20220207090000;101450;60;6;100;8.800000;298.450000;294.550000;79;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101000;mq;mq;40;mq;298.150000;mq;301.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20220207090000;101420;-50;5;110;6.600000;298.150000;294.250000;79;60000;0;mq;mq;100;2;800;mq;mq;mq;101330;mq;mq;40;mq;mq;mq;mq;mq;mq;mq;9.000000;9.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;660;5;mq;4800;8;mq;5340;mq;mq;mq;
81401;20220207090000;mq;20;5;0;0.000000;296.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101050;mq;mq;60;mq;296.350000;mq;304.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20220207090000;101120;-10;5;0;0.000000;296.750000;296.050000;96;5960;0;mq;mq;75;6;1750;mq;mq;mq;101030;mq;mq;60;mq;mq;mq;mq;299.750000;mq;mq;0.600000;1.600000;-10;mq;mq;mq;mq;0.000000;0.600000;0.600000;0.800000;1.000000;mq;mq;mq;mq;6;mq;1920;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81408;20220207090000;101090;10;3;0;0.000000;296.050000;295.850000;99;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101010;mq;mq;70;mq;296.050000;mq;301.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.200000;0.400000;6.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20220207090000;101180;40;5;0;0.000000;296.950000;296.750000;99;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99960;mq;mq;60;mq;296.750000;mq;301.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;1.200000;1.400000;3.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20220207120000;103000;170;1;280;5.100000;280.850000;273.550000;60;19680;0;mq;mq;mq;mq;mq;mq;mq;mq;102110;mq;mq;2090;mq;mq;mq;mq;274.850000;mq;mq;7.900000;7.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;4.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20220207120000;102910;200;1;250;5.100000;280.850000;275.150000;67;31460;0;mq;mq;mq;1;800;mq;mq;mq;102330;mq;mq;2330;mq;mq;mq;mq;274.050000;mq;mq;7.000000;7.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;1;mq;690;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07020;20220207120000;103070;140;0;230;4.000000;284.450000;279.150000;70;16000;3;2;mq;60;5;2250;30;25;11;102960;mq;mq;1720;mq;mq;mq;mq;mq;mq;mq;5.200000;5.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;2.800000;mq;mq;mq;mq;5;3;2100;2;0;8000;mq;mq;mq;mq;mq;mq;
07027;20220207120000;103140;150;0;270;3.100000;283.250000;276.550000;63;18720;0;mq;mq;mq;1;800;mq;mq;mq;102310;mq;mq;1650;mq;mq;mq;mq;277.550000;mq;mq;4.400000;5.900000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;5.800000;mq;mq;mq;mq;1;mq;750;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07037;20220207120000;103030;190;1;290;3.900000;280.950000;274.750000;65;19750;0;mq;mq;mq;4;800;mq;mq;mq;101150;mq;mq;1770;mq;mq;mq;mq;274.350000;mq;mq;5.500000;6.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;6.200000;mq;mq;mq;mq;2;mq;780;4;mq;990;mq;mq;mq;mq;mq;mq;
07072;20220207120000;103050;250;1;270;3.300000;280.850000;272.850000;57;19950;0;mq;mq;mq;2;1250;mq;mq;mq;101870;mq;mq;1810;mq;mq;mq;mq;272.150000;mq;mq;6.300000;7.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.600000;3.600000;mq;mq;mq;mq;2;mq;1020;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20220207120000;103250;160;1;280;2.900000;284.650000;283.050000;90;58430;0;mq;mq;100;8;450;mq;mq;mq;102050;mq;mq;1060;mq;mq;mq;mq;279.950000;mq;mq;4.900000;6.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.200000;0.200000;0.600000;mq;mq;mq;mq;8;mq;330;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07117;20220207120000;103210;140;1;230;2.600000;284.750000;281.950000;83;9000;2;2;mq;75;6;800;34;20;10;102500;mq;mq;1410;mq;mq;mq;mq;mq;mq;mq;4.300000;4.900000;-10;1;mq;mq;mq;0.000000;0.000000;0.000000;0.200000;0.400000;mq;mq;mq;mq;4;6;600;2;8;800;mq;mq;mq;mq;mq;mq;
07130;20220207120000;103280;210;1;320;2.100000;284.250000;279.150000;71;19760;0;mq;mq;100;8;800;mq;mq;mq;102820;mq;mq;1140;mq;mq;mq;mq;277.150000;mq;mq;4.100000;4.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.400000;1.400000;mq;mq;mq;mq;7;mq;810;8;mq;960;mq;mq;mq;mq;mq;mq;
07139;20220207120000;103210;190;1;320;2.700000;282.250000;276.450000;67;18490;0;mq;mq;90;7;800;mq;mq;mq;101420;mq;mq;1360;mq;mq;mq;mq;278.650000;mq;mq;4.700000;4.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;2.800000;mq;mq;mq;mq;7;mq;870;7;mq;1050;mq;mq;mq;mq;mq;mq;
07149;20220207120000;103110;210;1;280;3.700000;282.750000;275.350000;60;30000;1;0;0;50;3;1250;31;20;11;102000;mq;mq;1560;mq;mq;mq;mq;mq;mq;mq;6.500000;7.000000;-10;1;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;7.700000;mq;mq;mq;mq;3;8;1050;2;0;8000;mq;mq;mq;mq;mq;mq;
07168;20220207120000;103130;260;1;290;3.900000;281.150000;274.050000;61;19830;0;mq;mq;mq;2;800;mq;mq;mq;101670;mq;mq;1450;mq;mq;mq;mq;272.850000;mq;mq;6.200000;6.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;24.100000;mq;mq;mq;mq;2;mq;900;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20220207120000;103040;330;1;290;4.800000;278.950000;273.250000;67;19870;0;mq;mq;90;7;800;mq;mq;mq;98750;mq;mq;1370;mq;mq;mq;mq;272.950000;mq;mq;7.300000;8.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;1.700000;16.800000;mq;mq;mq;mq;7;mq;900;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07190;20220207120000;102950;350;1;240;5.900000;279.850000;271.950000;57;23800;0;mq;mq;90;7;1750;mq;mq;mq;101080;mq;mq;1290;mq;mq;mq;mq;273.250000;mq;mq;8.300000;8.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;2.800000;11.700000;mq;mq;mq;mq;7;mq;1680;7;mq;2040;mq;mq;mq;mq;mq;mq;
07207;20220207120000;103330;190;1;290;2.700000;284.550000;284.050000;97;5000;28;2;mq;100;8;150;36;mq;mq;102800;mq;mq;850;mq;mq;mq;mq;mq;mq;mq;4.400000;5.200000;-10;2;mq;mq;mq;0.000000;0.200000;0.200000;0.200000;0.200000;mq;mq;mq;mq;6;7;150;2;6;800;mq;mq;mq;mq;mq;mq;
07222;20220207120000;103280;180;1;20;1.800000;284.650000;279.350000;70;50970;0;mq;mq;100;8;800;mq;mq;mq;102960;mq;mq;870;mq;mq;mq;mq;279.650000;mq;mq;3.800000;5.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;7;mq;840;8;mq;1170;mq;mq;mq;mq;mq;mq;
07240;20220207120000;103250;200;1;290;1.100000;283.650000;276.850000;63;19590;0;mq;mq;mq;4;800;mq;mq;mq;101870;mq;mq;1060;mq;mq;mq;mq;278.950000;mq;mq;2.200000;4.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;1.000000;mq;mq;mq;mq;3;mq;870;4;mq;1050;mq;mq;mq;mq;mq;mq;
07255;20220207120000;103220;210;1;350;1.200000;282.350000;274.050000;56;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;101180;mq;mq;850;mq;mq;mq;mq;278.550000;mq;mq;2.900000;4.500000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.200000;1.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20220207120000;103120;260;1;280;2.100000;281.250000;271.150000;49;40760;0;mq;mq;mq;1;1250;mq;mq;mq;100410;mq;mq;810;mq;mq;mq;mq;275.450000;mq;mq;4.000000;4.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.400000;2.000000;mq;mq;mq;mq;1;mq;1140;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07299;20220207120000;103000;300;1;260;7.400000;280.450000;272.450000;57;30000;3;0;0;50;4;1250;32;20;10;99650;mq;mq;880;mq;mq;mq;mq;273.650000;mq;mq;11.400000;11.800000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;5.700000;6.500000;mq;mq;mq;mq;2;8;1350;3;8;1600;mq;mq;mq;mq;mq;mq;
07314;20220207120000;103360;170;1;300;2.600000;284.250000;282.650000;90;mq;mq;2;mq;mq;mq;mq;mq;mq;mq;103080;mq;mq;610;mq;mq;mq;mq;mq;mq;mq;3.500000;4.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;20220207120000;103260;160;1;330;2.900000;284.250000;276.750000;60;19990;0;mq;mq;mq;4;1250;mq;mq;mq;101790;mq;mq;690;mq;mq;mq;mq;278.150000;mq;mq;5.500000;5.500000;-10;mq;mq;mq;mq;0.000000;0.200000;0.200000;1.200000;1.400000;mq;mq;mq;mq;4;mq;1020;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07434;20220207120000;103140;140;1;350;4.100000;282.250000;276.250000;66;46170;0;mq;mq;90;7;800;mq;mq;mq;98270;mq;mq;360;mq;mq;mq;mq;279.450000;mq;mq;7.000000;7.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.200000;2.600000;5.400000;mq;mq;mq;mq;4;mq;780;7;mq;1140;mq;mq;mq;mq;mq;mq;
07460;20220207120000;103130;160;1;10;5.800000;281.350000;273.350000;57;36680;0;mq;mq;mq;5;1250;mq;mq;mq;99090;mq;mq;450;mq;mq;mq;mq;276.950000;mq;mq;9.100000;9.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.200000;0.200000;mq;mq;mq;mq;3;mq;1080;5;mq;1380;mq;mq;mq;mq;mq;mq;
07471;20220207120000;mq;110;1;340;9.100000;278.550000;270.250000;55;20000;0;mq;mq;mq;2;800;mq;mq;mq;93020;92500;879;210;mq;mq;mq;mq;275.650000;mq;mq;12.600000;12.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.200000;1.600000;1.600000;mq;mq;mq;mq;1;mq;840;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07481;20220207120000;103030;160;1;360;7.900000;280.950000;274.350000;63;50000;1;0;0;10;1;1250;31;20;10;100080;mq;mq;300;mq;mq;mq;mq;mq;mq;mq;11.000000;11.000000;-10;1;0.000000;0.000000;-60;0.000000;-0.100000;-0.100000;4.200000;4.400000;mq;mq;mq;mq;1;8;1400;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07510;20220207120000;103290;80;1;340;3.400000;286.750000;282.150000;74;46720;0;mq;mq;90;7;450;mq;mq;mq;102700;mq;mq;250;mq;mq;mq;mq;281.550000;mq;mq;5.800000;6.400000;-10;0;0.000000;mq;mq;0.000000;0.200000;0.600000;1.200000;1.600000;mq;mq;mq;mq;6;mq;570;6;mq;810;7;mq;1140;mq;mq;mq;
